participant_id,trial_number,row_in_file,source,trial_stratum,target_emotion,response_emotion,correct,rt_sec,stimulus_id,face_age,face_gender,face_ethnicity,face_style,stimulus_variant,common_emotion,valid_trial_number,valid_source,valid_target,valid_stimulus_metadata,duplicate_trial_number,trial_number_occurrence,accuracy_included,rt_in_bounds,rt_included,task_position,gender_binary,participant_ethnicity_group,participant_white_status,face_white_status,gender_congruence,white_status_congruence,exact_ethnicity_congruence
participant_1109,39,39,FACES,FACES,disgust,disgust,TRUE,1.3257,S212,young,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_1109,40,40,AI,AI-white,fear,fear,TRUE,2.135,S031,middle,man,white,blond,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_1109,41,41,AI,AI-non-white,anger,anger,TRUE,1.8911,S050,middle,woman,black,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_1109,42,42,FACES,FACES,neutral,neutral,TRUE,1.1052,S183,middle,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Different gender,Congruent,Exact match
participant_1109,43,43,AI,AI-white,surprise,surprise,TRUE,1.1385,S126,old,woman,white,dark,a,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Different gender,Congruent,Exact match
participant_1109,44,44,AI,AI-non-white,neutral,neutral,TRUE,1.0371,S005,middle,man,asian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Same gender,Incongruent,Different category
participant_1109,45,45,FACES,FACES,disgust,disgust,TRUE,1.5189,S164,middle,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_1109,46,46,AI,AI-non-white,fear,fear,TRUE,2.4578,S157,young,woman,indian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_1109,47,47,FACES,FACES,happy,happy,TRUE,1.3675,S217,young,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_1109,48,48,AI,AI-non-white,neutral,neutral,TRUE,1.0548,S152,young,woman,asian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_1109,49,49,FACES,FACES,sad,sad,TRUE,2.1532,S221,young,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_1109,50,50,AI,AI-non-white,fear,fear,TRUE,1.8619,S010,middle,man,black,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Same gender,Incongruent,Different category
participant_1109,51,51,FACES,FACES,neutral,neutral,TRUE,1.1575,S230,young,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Different gender,Congruent,Exact match
participant_1109,52,52,FACES,FACES,sad,sad,TRUE,2.2004,S184,middle,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Different gender,Congruent,Exact match
participant_1109,53,53,AI,AI-non-white,fear,fear,TRUE,1.6456,S024,middle,man,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Same gender,Incongruent,Different category
participant_1109,54,54,AI,AI-non-white,sad,sad,TRUE,1.7181,S090,old,man,black,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Same gender,Incongruent,Different category
participant_1109,55,55,FACES,FACES,fear,fear,TRUE,4.5598,S226,young,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Different gender,Congruent,Exact match
participant_1109,56,56,FACES,FACES,fear,surprise,FALSE,2.1539,S190,old,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_1109,57,57,AI,AI-non-white,sad,sad,TRUE,1.3592,S139,young,man,indian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Same gender,Incongruent,Different category
participant_1109,58,58,FACES,FACES,neutral,neutral,TRUE,1.5947,S194,old,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_1109,59,59,FACES,FACES,sad,surprise,FALSE,4.627,S209,old,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 1,Man,White,White,White,Different gender,Congruent,Exact match
participant_1109,60,60,AI,AI-white,happy,happy,TRUE,1.1902,S102,old,man,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_1109,61,61,AI,AI-non-white,surprise,surprise,TRUE,1.5736,S014,middle,man,black,dark,a,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Same gender,Incongruent,Different category
participant_1109,62,62,AI,AI-white,neutral,neutral,TRUE,1.3701,S040,middle,man,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_1109,63,63,FACES,FACES,neutral,neutral,TRUE,1.2239,S218,young,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_1109,64,64,AI,AI-non-white,fear,fear,TRUE,2.0417,S003,middle,man,asian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Same gender,Incongruent,Different category
participant_1109,65,65,FACES,FACES,sad,sad,TRUE,1.4167,S233,young,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Different gender,Congruent,Exact match
participant_1109,66,66,FACES,FACES,disgust,disgust,TRUE,1.7822,S188,old,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_1109,67,67,AI,AI-white,fear,fear,TRUE,1.766,S080,middle,woman,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Different gender,Congruent,Exact match
participant_1109,68,68,AI,AI-non-white,fear,fear,TRUE,1.0281,S087,old,man,black,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Same gender,Incongruent,Different category
participant_1109,69,69,AI,AI-white,happy,happy,TRUE,1.0918,S123,old,woman,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Different gender,Congruent,Exact match
participant_1109,70,70,FACES,FACES,sad,sad,TRUE,1.9863,S220,young,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_1109,71,71,AI,AI-non-white,happy,happy,TRUE,1.2321,S158,young,woman,indian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_1109,72,72,FACES,FACES,sad,sad,TRUE,1.3832,S232,young,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Different gender,Congruent,Exact match
participant_1109,73,73,FACES,FACES,anger,anger,TRUE,1.3009000000000002,S163,middle,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_1109,74,74,FACES,FACES,happy,happy,TRUE,1.643,S193,old,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_1109,75,75,FACES,FACES,neutral,neutral,TRUE,1.2845,S206,old,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Different gender,Congruent,Exact match
participant_1109,76,76,FACES,FACES,disgust,disgust,TRUE,1.509,S224,young,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Different gender,Congruent,Exact match
participant_1109,77,77,AI,AI-non-white,happy,happy,TRUE,1.0889000000000002,S004,middle,man,asian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Same gender,Incongruent,Different category
participant_1109,78,78,AI,AI-non-white,sad,sad,TRUE,1.3447,S006,middle,man,asian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Same gender,Incongruent,Different category
participant_1109,79,79,AI,AI-non-white,happy,happy,TRUE,1.6145999999999998,S116,old,woman,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_1109,80,80,AI,AI-non-white,sad,sad,TRUE,1.3637,S118,old,woman,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_1110,1,1,AI,AI-non-white,anger,anger,TRUE,2.5174000000000003,S022,middle,man,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,Non-white,Same gender,Congruent,Different category
participant_1110,2,2,AI,AI-white,sad,sad,TRUE,2.9032,S076,middle,woman,white,blond,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Different gender,Incongruent,Different category
participant_1110,3,3,AI,AI-white,disgust,disgust,TRUE,3.3761,S079,middle,woman,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Different gender,Incongruent,Different category
participant_1110,4,4,AI,AI-white,disgust,anger,FALSE,1.4321,S100,old,man,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 3,Man,Black,Non-white,White,Same gender,Incongruent,Different category
participant_1110,5,5,AI,AI-non-white,fear,fear,TRUE,1.635,S024,middle,man,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,Non-white,Same gender,Congruent,Different category
participant_1110,6,6,FACES,FACES,disgust,surprise,FALSE,4.0395,S213,young,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 3,Man,Black,Non-white,White,Same gender,Incongruent,Different category
participant_1110,7,7,AI,AI-white,fear,fear,TRUE,6.236800000000001,S080,middle,woman,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Different gender,Incongruent,Different category
participant_1110,8,8,AI,AI-non-white,disgust,anger,FALSE,2.8348,S107,old,woman,black,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 3,Man,Black,Non-white,Non-white,Different gender,Congruent,Exact match
participant_1110,9,9,AI,AI-non-white,neutral,neutral,TRUE,1.7165,S096,old,man,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,Non-white,Same gender,Congruent,Different category
participant_1110,10,10,AI,AI-non-white,happy,happy,TRUE,1.5254,S053,middle,woman,black,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,Non-white,Different gender,Congruent,Exact match
participant_1110,11,11,AI,AI-non-white,fear,fear,TRUE,1.1169,S094,old,man,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,Non-white,Same gender,Congruent,Different category
participant_1110,12,12,FACES,FACES,disgust,disgust,TRUE,1.2406,S177,middle,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Different gender,Incongruent,Different category
participant_1110,13,13,AI,AI-non-white,fear,fear,TRUE,1.4436,S087,old,man,black,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,Non-white,Same gender,Congruent,Exact match
participant_1110,14,14,AI,AI-non-white,anger,anger,TRUE,1.034,S015,middle,man,indian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,Non-white,Same gender,Congruent,Different category
participant_1110,15,15,AI,AI-non-white,anger,anger,TRUE,0.9589,S113,old,woman,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,Non-white,Different gender,Congruent,Different category
participant_1110,16,16,AI,AI-non-white,happy,happy,TRUE,1.1357000000000002,S151,young,woman,asian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,Non-white,Different gender,Congruent,Different category
participant_1110,17,17,AI,AI-non-white,neutral,sad,FALSE,1.9294,S026,middle,man,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 3,Man,Black,Non-white,Non-white,Same gender,Congruent,Different category
participant_1110,18,18,AI,AI-non-white,anger,anger,TRUE,1.0508,S134,young,man,indian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,Non-white,Same gender,Congruent,Different category
participant_1110,19,19,AI,AI-non-white,anger,anger,TRUE,1.1841,S001,middle,man,asian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,Non-white,Same gender,Congruent,Different category
participant_1110,20,20,FACES,FACES,happy,happy,TRUE,1.2374,S169,middle,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Same gender,Incongruent,Different category
participant_1110,21,21,AI,AI-non-white,neutral,neutral,TRUE,1.5637,S068,middle,woman,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,Non-white,Different gender,Congruent,Different category
participant_1110,22,22,FACES,FACES,fear,surprise,FALSE,1.5908,S203,old,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 3,Man,Black,Non-white,White,Different gender,Incongruent,Different category
participant_1110,23,23,FACES,FACES,disgust,disgust,TRUE,1.2753,S165,middle,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Same gender,Incongruent,Different category
participant_1110,24,24,AI,AI-white,neutral,neutral,TRUE,1.3255,S145,young,man,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Same gender,Incongruent,Different category
participant_1110,25,25,AI,AI-non-white,sad,sad,TRUE,2.4831999999999996,S132,young,man,asian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,Non-white,Same gender,Congruent,Different category
participant_1110,26,26,AI,AI-white,disgust,anger,FALSE,1.1402,S142,young,man,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 3,Man,Black,Non-white,White,Same gender,Incongruent,Different category
participant_1110,27,27,FACES,FACES,disgust,disgust,TRUE,1.3563,S212,young,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Same gender,Incongruent,Different category
participant_1110,28,28,FACES,FACES,disgust,disgust,TRUE,3.0635,S201,old,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Different gender,Incongruent,Different category
participant_1110,29,29,AI,AI-non-white,neutral,neutral,TRUE,2.6281999999999996,S047,middle,woman,asian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,Non-white,Different gender,Congruent,Different category
participant_1110,30,30,FACES,FACES,disgust,disgust,TRUE,6.7525,S189,old,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Same gender,Incongruent,Different category
participant_1110,31,31,AI,AI-non-white,disgust,disgust,TRUE,6.6436,S051,middle,woman,black,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,Non-white,Different gender,Congruent,Exact match
participant_1110,32,32,FACES,FACES,sad,surprise,FALSE,9.2674,S197,old,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 3,Man,Black,Non-white,White,Same gender,Incongruent,Different category
participant_1110,33,33,FACES,FACES,happy,happy,TRUE,1.0891,S205,old,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Different gender,Incongruent,Different category
participant_1110,34,34,FACES,FACES,sad,sad,TRUE,3.4091,S173,middle,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Same gender,Incongruent,Different category
participant_1110,35,35,FACES,FACES,neutral,neutral,TRUE,1.3307,S194,old,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Same gender,Incongruent,Different category
participant_1110,36,36,FACES,FACES,happy,happy,TRUE,1.4212,S216,young,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Same gender,Incongruent,Different category
participant_1110,37,37,AI,AI-white,anger,anger,TRUE,6.333399999999999,S036,middle,man,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Same gender,Incongruent,Different category
participant_1110,38,38,FACES,FACES,happy,happy,TRUE,1.4975999999999998,S168,middle,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Same gender,Incongruent,Different category
participant_1110,39,39,FACES,FACES,happy,happy,TRUE,5.5122,S229,young,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Different gender,Incongruent,Different category
participant_1110,40,40,AI,AI-non-white,surprise,surprise,TRUE,2.1206,S161,young,woman,indian,dark,a,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,Non-white,Different gender,Congruent,Different category
participant_1110,41,41,FACES,FACES,fear,fear,TRUE,3.4640999999999997,S166,middle,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Same gender,Incongruent,Different category
participant_1110,42,42,FACES,FACES,anger,anger,TRUE,1.0438,S211,young,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Same gender,Incongruent,Different category
participant_1110,43,43,AI,AI-white,anger,neutral,FALSE,1.4353,S071,middle,woman,white,blond,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 3,Man,Black,Non-white,White,Different gender,Incongruent,Different category
participant_1110,44,44,FACES,FACES,anger,anger,TRUE,1.1965,S210,young,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Same gender,Incongruent,Different category
participant_1110,45,45,FACES,FACES,neutral,neutral,TRUE,1.6396,S219,young,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Same gender,Incongruent,Different category
participant_1110,46,46,AI,AI-non-white,fear,fear,TRUE,1.1434000000000002,S010,middle,man,black,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,Non-white,Same gender,Congruent,Exact match
participant_1110,47,47,FACES,FACES,fear,fear,TRUE,1.012,S214,young,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Same gender,Incongruent,Different category
participant_1110,48,48,FACES,FACES,disgust,disgust,TRUE,2.3846,S188,old,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Same gender,Incongruent,Different category
participant_1110,49,49,AI,AI-non-white,anger,anger,TRUE,1.3622,S092,old,man,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,Non-white,Same gender,Congruent,Different category
participant_1110,50,50,FACES,FACES,anger,anger,TRUE,1.001,S222,young,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Different gender,Incongruent,Different category
participant_1110,51,51,FACES,FACES,disgust,disgust,TRUE,2.0844,S224,young,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Different gender,Incongruent,Different category
participant_1110,52,52,AI,AI-non-white,sad,sad,TRUE,1.9376,S062,middle,woman,indian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,Non-white,Different gender,Congruent,Different category
participant_1110,53,53,AI,AI-white,happy,happy,TRUE,5.845,S123,old,woman,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Different gender,Incongruent,Different category
participant_1110,54,54,AI,AI-non-white,sad,fear,FALSE,1.5251,S160,young,woman,indian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 3,Man,Black,Non-white,Non-white,Different gender,Congruent,Different category
participant_1110,55,55,FACES,FACES,sad,sad,TRUE,3.0145999999999997,S184,middle,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Different gender,Incongruent,Different category
participant_1110,56,56,FACES,FACES,anger,anger,TRUE,0.9947,S223,young,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Different gender,Incongruent,Different category
participant_1110,57,57,AI,AI-white,neutral,neutral,TRUE,1.2029,S082,middle,woman,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Different gender,Incongruent,Different category
participant_1110,58,58,FACES,FACES,happy,happy,TRUE,2.0361,S228,young,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Different gender,Incongruent,Different category
participant_1110,59,59,AI,AI-non-white,sad,sad,TRUE,3.4379,S020,middle,man,indian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,Non-white,Same gender,Congruent,Different category
participant_1110,60,60,FACES,FACES,happy,happy,TRUE,1.1118,S192,old,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Same gender,Incongruent,Different category
participant_1110,61,61,FACES,FACES,sad,sad,TRUE,5.955,S220,young,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Same gender,Incongruent,Different category
participant_1110,62,62,FACES,FACES,fear,fear,TRUE,3.4531,S215,young,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,White,Same gender,Incongruent,Different category
participant_1110,63,63,AI,AI-non-white,surprise,surprise,TRUE,1.6182,S098,old,man,latin,dark,a,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,Man,Black,Non-white,Non-white,Same gender,Congruent,Different category
